stationId,imageDate,imgPath,meteoDate,dew,humidity,precipitation,roadCondition,temperature C bellow 5cm,temperature C 0cm,temperature C 20cm,temperature C 2m,warnings,wind direction,speed[m/s],imageDate_t,imageDate_ts,cluster,time
575-0,16/01/2019 12:45,/save/575-0/27/1547642727_575-0.jpg,16/01/2019 12:40,3.3,99.0,none,wet,0,5.6,4.6,3.4,none,329,2.0,16/01/2019 12:45,5834727,2,12:45:27
150-1,23/01/2019 12:30,/save/150-1/19/1548246619_150-1.jpg,23/01/2019 13:29,-5.72,94.3,unknown,dry,0,-1.6,0.0,-4.9,high danger,120,2.5,23/01/2019 12:30,6438619,2,12:30:19
179-0,19/12/2018 13:10,/save/179-0/38/1545225038_179-0.jpg,19/12/2018 13:10,-3.7,88.3,none,dry,0,8.5,-1.6,-2.0,none,185,1.5,19/12/2018 13:10,3417038,1,13:10:38
344-0,5/03/2019 13:32,/save/344-0/24/1551792724_344-0.jpg,5/03/2019 14:30,0.0,82.3,none,wet,0,8.7,0.0,5.3,none/unknown,243,3.5,5/03/2019 13:32,9984724,0,13:32:04
759-0,28/02/2019 11:10,/save/759-0/1/1551352201_759-0.jpg,28/02/2019 11:00,-3.5,32.3,none,dry,0,20.4,13.0,12.6,none/unknown,289,5.1,28/02/2019 11:10,9544201,0,11:10:01
495-2,30/12/2018 12:50,/save/495-2/50/1546174250_495-2.jpg,30/12/2018 12:40,1.1,73.1,none,dry,0,8.0,0.0,5.6,none,289,1.3,30/12/2018 12:50,4366250,1,12:50:50
55-1,6/03/2019 11:56,/save/55-1/68/1551873368_55-1.jpg,6/03/2019 12:53,-0.2,64.8,none,dry,0,16.8,0.0,5.8,none,309,3.7,6/03/2019 11:56,10065368,0,11:56:08
1239-0,2/12/2018 13:30,/save/1239-0/55/1543757455_1239-0.jpg,2/12/2018 13:30,-4.0,69.7,none,moist,0,1.7,0.0,1.0,very low warning,8,0.1,2/12/2018 13:30,1949455,3,13:30:55
VP1203-0,12/03/2019 13:50,/save/VP1203-0/2/1552398602_VP1203-0.jpg,12/03/2019 13:40,-3.3,54.0,none,dry,0,11.5,0.0,5.3,none,42,0.0,12/03/2019 13:50,10590602,0,13:50:02
137-0,6/03/2019 11:32,/save/137-0/23/1551871923_137-0.jpg,6/03/2019 11:30,4.3,99.2,none,dry,0,7.7,5.4,4.4,none,209,0.9,6/03/2019 11:32,10063923,0,11:32:03
1686-0,24/11/2018 11:37,/save/1686-0/60/1543059460_1686-0.jpg,24/11/2018 11:40,3.0,81.7,unknown,wet,0,8.3,0.0,5.9,none/unknown,359,0.4,24/11/2018 11:37,1251460,3,11:37:40
51-0,14/11/2018 13:08,/save/51-0/91/1542200891_51-0.jpg,14/11/2018 14:04,10.2,92.1,none,dry,0,13.4,0.0,11.5,none,263,1.6,14/11/2018 13:08,392891,3,13:08:11
67-0,24/12/2018 12:30,/save/67-0/8/1545654608_67-0.jpg,24/12/2018 13:27,-1.8,87.9,unknown,saline,0,1.1,0.0,0.0,low warning,135,6.2,24/12/2018 12:30,3846608,1,12:30:08
1488-0,8/02/2019 11:35,/save/1488-0/49/1549625749_1488-0.jpg,8/02/2019 11:30,0.1,69.2,none,dry,0,10.9,4.0,5.4,none,164,0.0,8/02/2019 11:35,7817749,2,11:35:49
494-0,28/01/2019 11:50,/save/494-0/16/1548676216_494-0.jpg,28/01/2019 11:30,1.0,76.2,none,dry,0,7.5,1.3,4.9,none,16,0.0,28/01/2019 11:50,6868216,2,11:50:16
697-1,17/12/2018 12:12,/save/697-1/57/1545048757_697-1.jpg,17/12/2018 12:10,-1.6,92.6,none,moist,0,1.3,0.0,-0.6,very low warning,164,0.7,17/12/2018 12:12,3240757,1,12:12:37
1067-0,19/12/2018 12:32,/save/1067-0/57/1545222757_1067-0.jpg,19/12/2018 12:30,-0.2,95.6,none,saline,0,2.7,0.0,0.4,none,130,4.8,19/12/2018 12:32,3414757,1,12:32:37
585-0,2/03/2019 11:02,/save/585-0/57/1551524557_585-0.jpg,2/03/2019 11:00,2.8,95.3,none,dry,0,7.4,4.8,3.5,none,245,1.4,2/03/2019 11:02,9716557,0,11:02:37
759-0,22/02/2019 13:10,/save/759-0/3/1550841003_759-0.jpg,22/02/2019 13:00,-8.6,64.1,none,dry,0,8.7,-2.1,-2.8,none/unknown,38,2.7,22/02/2019 13:10,9033003,0,13:10:03
192-0,13/03/2019 11:54,/save/192-0/40/1552478040_192-0.jpg,13/03/2019 11:40,0.0,82.7,intense,wet,0,5.5,4.1,2.6,none,223,2.1,13/03/2019 11:54,10670040,0,11:54:00
68-0,20/11/2018 13:30,/save/68-0/26/1542720626_68-0.jpg,20/11/2018 13:30,-4.5,62.2,none,dry,0,3.5,1.3,2.0,none,134,1.3,20/11/2018 13:30,912626,3,13:30:26
569-1,16/11/2018 13:04,/save/569-1/76/1542373476_569-1.jpg,16/11/2018 12:50,2.4,72.6,none,dry,0,10.8,9.9,7.0,none,169,1.0,16/11/2018 13:04,565476,3,13:04:36
VP1203-0,15/02/2019 12:40,/save/VP1203-0/2/1550234402_VP1203-0.jpg,15/02/2019 12:50,3.2,72.0,none,dry,0,11.6,0.0,7.9,none,24,0.0,15/02/2019 12:40,8426402,0,12:40:02
1686-0,4/12/2018 12:02,/save/1686-0/61/1543924961_1686-0.jpg,4/12/2018 12:00,2.7,87.0,unknown,wet,0,6.6,0.0,4.7,none/unknown,359,0.0,4/12/2018 12:02,2116961,3,12:02:41
67-0,1/01/2019 12:27,/save/67-0/64/1546345664_67-0.jpg,1/01/2019 13:26,3.0,93.9,unknown,wet,0,4.7,0.0,3.9,slippery danger,42,4.5,1/01/2019 12:27,4537664,1,12:27:44
296-0,14/02/2019 13:05,/save/296-0/9/1550149509_296-0.jpg,14/02/2019 13:00,4.8,83.0,none,dry,0,9.5,7.7,7.5,none,288,0.0,14/02/2019 13:05,8341509,0,13:05:09
1490-0,13/01/2019 12:11,/save/1490-0/60/1547381460_1490-0.jpg,13/01/2019 12:00,3.6,99.9,none,moist,0,4.4,2.7,3.6,none,265,0.0,13/01/2019 12:11,5573460,2,12:11:00
51-0,7/12/2018 13:50,/save/51-0/26/1544190626_51-0.jpg,7/12/2018 14:46,5.3,94.0,unknown,wet,0,4.6,0.0,6.2,none,213,4.0,7/12/2018 13:50,2382626,3,13:50:26
585-0,27/02/2019 12:02,/save/585-0/58/1551268958_585-0.jpg,27/02/2019 12:00,8.1,71.0,none,dry,0,18.7,21.8,13.3,none,280,2.3,27/02/2019 12:02,9460958,0,12:02:38
1881-0,6/03/2019 12:14,/save/1881-0/42/1551874442_1881-0.jpg,6/03/2019 12:10,2.0,66.1,none,dry,0,14.7,9.5,8.0,none,281,0.7,6/03/2019 12:14,10066442,0,12:14:02
1991-1,18/01/2019 13:27,/save/1991-1/58/1547818058_1991-1.jpg,18/01/2019 13:30,-1.7,74.0,none,dry,0,3.4,0.0,2.4,none,358,0.9,18/01/2019 13:27,6010058,2,13:27:38
346-0,2/12/2018 12:45,/save/346-0/30/1543754730_346-0.jpg,2/12/2018 12:40,3.0,90.7,intense,wet,0,7.8,4.0,4.4,none,218,0.0,2/12/2018 12:45,1946730,3,12:45:30
1093-0,2/02/2019 11:32,/save/1093-0/58/1549107158_1093-0.jpg,2/02/2019 11:30,2.5,64.7,none,dry,0,12.2,7.0,8.8,none,237,6.6,2/02/2019 11:32,7299158,2,11:32:38
575-0,27/01/2019 12:05,/save/575-0/29/1548590729_575-0.jpg,27/01/2019 12:00,0.4,89.1,none,saline,0,5.2,3.8,2.0,none,137,0.6,27/01/2019 12:05,6782729,2,12:05:29
1091-0,21/11/2018 11:45,/save/1091-0/0/1542800700_1091-0.jpg,21/11/2018 11:40,0.7,86.7,none,dry,0,3.5,0.0,2.7,none/unknown,97,4.7,21/11/2018 11:45,992700,3,11:45:00
51-0,20/11/2018 13:52,/save/51-0/25/1542721925_51-0.jpg,20/11/2018 14:48,-1.6,84.5,unknown,dry,0,1.9,0.0,0.7,low warning,269,6.7,20/11/2018 13:52,913925,3,13:52:05
259-1,8/03/2019 13:57,/save/259-1/55/1552053455_259-1.jpg,8/03/2019 13:50,1.0,56.6,none,dry,0,14.7,13.2,9.2,none,217,5.1,8/03/2019 13:57,10245455,0,13:57:35
195-0,17/12/2018 11:50,/save/195-0/9/1545047409_195-0.jpg,17/12/2018 11:50,-2.4,83.6,none,dry,0,1.7,0.8,0.0,very low warning,237,1.2,17/12/2018 11:50,3239409,1,11:50:09
494-0,3/02/2019 12:10,/save/494-0/4/1549195804_494-0.jpg,3/02/2019 12:10,2.2,46.4,none,dry,0,15.0,2.8,13.6,none,159,4.5,3/02/2019 12:10,7387804,2,12:10:04
1521-0,9/02/2019 11:31,/save/1521-0/6/1549711906_1521-0.jpg,9/02/2019 11:30,7.2,99.5,none,wet,0,8.1,6.7,7.3,none,273,0.7,9/02/2019 11:31,7903906,2,11:31:46
51-0,25/11/2018 13:14,/save/51-0/45/1543151645_51-0.jpg,25/11/2018 14:11,5.5,77.4,unknown,dry,0,10.0,0.0,9.3,none,238,1.6,25/11/2018 13:14,1343645,3,13:14:05
1181-0,3/03/2019 12:28,/save/1181-0/32/1551616132_1181-0.jpg,3/03/2019 12:30,1.7,64.0,none,dry,0,10.2,0.0,8.1,none,271,0.0,3/03/2019 12:28,9808132,0,12:28:52
1454-0,6/02/2019 12:12,/save/1454-0/59/1549455159_1454-0.jpg,6/02/2019 12:10,3.1,99.9,none,dry,0,9.1,-0.1,3.1,none,224,1.8,6/02/2019 12:12,7647159,2,12:12:39
259-1,25/02/2019 12:52,/save/259-1/56/1551099156_259-1.jpg,25/02/2019 12:50,-0.7,48.2,none,dry,0,16.9,16.5,9.6,none,253,1.0,25/02/2019 12:52,9291156,0,12:52:36
585-0,16/02/2019 13:22,/save/585-0/58/1550323358_585-0.jpg,16/02/2019 13:20,0.5,31.4,none,dry,0,18.7,25.5,17.8,none,238,1.4,16/02/2019 13:22,8515358,0,13:22:38
851-0,19/01/2019 12:47,/save/851-0/56/1547902056_851-0.jpg,19/01/2019 12:20,-6.3,55.9,none,dry,0,3.2,2.3,0.8,none/unknown,281,1.9,19/01/2019 12:47,6094056,2,12:47:36
VP1004-0,20/12/2018 13:40,/save/VP1004-0/4/1545313204_VP1004-0.jpg,20/12/2018 13:40,-3.7,80.0,none,dry,0,1.3,0.0,-0.6,none,188,3.2,20/12/2018 13:40,3505204,1,13:40:04
1991-1,24/01/2019 12:27,/save/1991-1/62/1548332862_1991-1.jpg,24/01/2019 12:30,-7.6,82.8,none,moist,0,-2.2,0.0,-5.2,none,207,0.9,24/01/2019 12:27,6524862,2,12:27:42
1686-0,13/11/2018 13:02,/save/1686-0/60/1542114160_1686-0.jpg,13/11/2018 13:00,7.6,79.8,unknown,unknown,0,0.0,0.0,11.0,none/unknown,0,1.0,13/11/2018 13:02,306160,3,13:02:40
575-1,24/12/2018 11:25,/save/575-1/23/1545650723_575-1.jpg,24/12/2018 11:20,-0.1,99.0,none,wet,0,2.6,1.6,0.0,none,29,2.1,24/12/2018 11:25,3842723,1,11:25:23
68-0,28/11/2018 11:30,/save/68-0/32/1543404632_68-0.jpg,28/11/2018 11:30,-3.1,80.2,none,dry,0,3.5,-0.6,0.0,none,82,0.0,28/11/2018 11:30,1596632,3,11:30:32
VP1004-0,14/12/2018 12:40,/save/VP1004-0/3/1544791203_VP1004-0.jpg,14/12/2018 12:40,-4.1,77.0,none,dry,0,1.6,0.0,-0.6,none,38,3.0,14/12/2018 12:40,2983203,1,12:40:03
495-2,27/12/2018 13:25,/save/495-2/40/1545917140_495-2.jpg,27/12/2018 13:20,5.1,95.0,none,saline,0,6.6,0.0,5.8,none,294,3.9,27/12/2018 13:25,4109140,1,13:25:40
259-1,9/03/2019 13:37,/save/259-1/55/1552138655_259-1.jpg,9/03/2019 13:30,4.1,77.8,none,wet,0,10.7,10.2,7.8,none,234,5.7,9/03/2019 13:37,10330655,0,13:37:35
585-0,25/02/2019 13:42,/save/585-0/57/1551102157_585-0.jpg,25/02/2019 13:40,2.3,45.9,none,dry,0,16.4,20.3,13.8,none,280,2.3,25/02/2019 13:42,9294157,0,13:42:37
VP1201-0,3/12/2018 11:50,/save/VP1201-0/2/1543837802_VP1201-0.jpg,3/12/2018 11:50,5.8,88.0,none,moist,0,7.8,0.0,7.6,none,258,0.0,3/12/2018 11:50,2029802,3,11:50:02
192-0,17/02/2019 11:33,/save/192-0/82/1550403182_192-0.jpg,17/02/2019 11:20,1.9,69.4,intense,wet,0,13.9,10.6,7.2,none,287,0.0,17/02/2019 11:33,8595182,0,11:33:02
344-0,20/02/2019 11:12,/save/344-0/26/1550661126_344-0.jpg,20/02/2019 12:10,0.0,59.9,none,dry,0,12.2,0.0,8.0,none/unknown,259,4.4,20/02/2019 11:12,8853126,0,11:12:06
495-2,28/12/2018 11:31,/save/495-2/60/1545996660_495-2.jpg,28/12/2018 11:20,2.6,86.6,none,dry,0,7.0,0.0,4.7,none,287,3.1,28/12/2018 11:31,4188660,1,11:31:00
1488-0,25/01/2019 11:35,/save/1488-0/20/1548416120_1488-0.jpg,25/01/2019 11:30,-7.9,86.3,continuous,wet,0,-2.1,-4.9,-6.0,slippery danger,167,0.0,25/01/2019 11:35,6608120,2,11:35:20
697-1,1/01/2019 11:57,/save/697-1/58/1546343858_697-1.jpg,1/01/2019 12:00,3.1,77.3,none,dry,0,6.5,0.0,6.8,none,272,9.0,1/01/2019 11:57,4535858,1,11:57:38
1437-0,26/02/2019 12:12,/save/1437-0/28/1551183128_1437-0.jpg,26/02/2019 12:00,2.0,61.0,none,dry,0,17.5,10.8,9.2,none,6,0.0,26/02/2019 12:12,9375128,0,12:12:08
51-0,20/11/2018 13:50,/save/51-0/28/1542721828_51-0.jpg,20/11/2018 14:47,0.0,84.9,none,dry,0,4.1,0.0,2.2,none,72,2.4,20/11/2018 13:50,913828,3,13:50:28
259-1,2/03/2019 12:37,/save/259-1/56/1551530256_259-1.jpg,2/03/2019 12:30,1.3,81.4,none,dry,0,11.1,8.2,4.2,none,173,0.4,2/03/2019 12:37,9722256,0,12:37:36
137-0,26/02/2019 11:31,/save/137-0/13/1551180713_137-0.jpg,26/02/2019 11:20,1.5,61.1,none,dry,0,13.6,10.9,8.7,none,294,3.2,26/02/2019 11:31,9372713,0,11:31:53
137-0,24/02/2019 11:54,/save/137-0/47/1551009247_137-0.jpg,24/02/2019 11:50,-6.2,48.5,none,dry,0,9.7,6.7,3.8,none,228,2.1,24/02/2019 11:54,9201247,0,11:54:07
VP1203-0,13/03/2019 11:10,/save/VP1203-0/3/1552475403_VP1203-0.jpg,13/03/2019 11:00,-1.0,62.0,none,moist,0,6.8,0.0,5.8,none,92,0.0,13/03/2019 11:10,10667403,0,11:10:03
569-0,26/01/2019 12:41,/save/569-0/75/1548506475_569-0.jpg,26/01/2019 12:30,0.1,96.6,dew,saline,0,1.2,1.7,0.6,medium warning,165,0.2,26/01/2019 12:41,6698475,2,12:41:15
VP1203-0,12/03/2019 13:30,/save/VP1203-0/2/1552397402_VP1203-0.jpg,12/03/2019 13:20,-3.8,52.0,none,dry,0,12.6,0.0,5.3,none,44,0.0,12/03/2019 13:30,10589402,0,13:30:02
2445-0,14/02/2019 12:45,/save/2445-0/45/1550148345_2445-0.jpg,14/02/2019 12:40,8.0,99.8,unknown,dry,0,0.0,0.0,8.0,none,312,0.0,14/02/2019 12:45,8340345,0,12:45:45
2445-0,15/02/2019 13:45,/save/2445-0/48/1550238348_2445-0.jpg,15/02/2019 13:40,3.1,99.7,unknown,dry,0,0.0,0.0,3.2,none,305,0.0,15/02/2019 13:45,8430348,0,13:45:48
296-0,5/02/2019 12:25,/save/296-0/17/1549369517_296-0.jpg,5/02/2019 12:20,-3.2,71.9,none,dry,0,3.9,0.5,1.4,none,231,0.0,5/02/2019 12:25,7561517,2,12:25:17
1991-1,28/01/2019 11:32,/save/1991-1/61/1548675161_1991-1.jpg,28/01/2019 11:30,0.4,65.9,none,dry,0,6.0,0.0,6.3,none,136,1.3,28/01/2019 11:32,6867161,2,11:32:41
575-1,11/12/2018 12:05,/save/575-1/21/1544529921_575-1.jpg,11/12/2018 12:00,0.7,99.0,continuous,wet,0,3.3,2.3,0.8,none,257,1.6,11/12/2018 12:05,2721921,1,12:05:21
53-0,24/11/2018 12:30,/save/53-0/28/1543062628_53-0.jpg,24/11/2018 13:26,5.4,83.1,unknown,saline,0,8.0,0.0,8.0,none,191,0.0,24/11/2018 12:30,1254628,3,12:30:28
2014-1,18/12/2018 11:35,/save/2014-1/0/1545132900_2014-1.jpg,18/12/2018 11:37,0.0,90.4,unknown,dry,0,7.0,0.0,-1.2,none,104,0.6,18/12/2018 11:35,3324900,1,11:35:00
150-1,14/01/2019 13:14,/save/150-1/55/1547471655_150-1.jpg,14/01/2019 14:13,-7.05,52.8,unknown,dry,0,2.5,0.0,1.6,none,303,9.3,14/01/2019 13:14,5663655,2,13:14:15
192-0,20/02/2019 11:13,/save/192-0/82/1550661182_192-0.jpg,20/02/2019 11:00,1.0,83.9,intense,wet,0,7.4,5.6,3.5,none,278,1.5,20/02/2019 11:13,8853182,0,11:13:02
1991-1,11/01/2019 13:47,/save/1991-1/62/1547214462_1991-1.jpg,11/01/2019 13:50,-7.8,87.8,none,wet,0,-3.1,0.0,-6.2,none,77,0.3,11/01/2019 13:47,5406462,2,13:47:42
137-0,16/02/2019 11:13,/save/137-0/84/1550315584_137-0.jpg,16/02/2019 11:10,2.5,99.9,none,dry,0,7.4,4.5,2.5,none,184,0.6,16/02/2019 11:13,8507584,0,11:13:04
296-0,8/03/2019 11:25,/save/296-0/4/1552044304_296-0.jpg,8/03/2019 11:20,0.8,50.2,none,dry,0,15.3,11.2,10.8,none,245,2.0,8/03/2019 11:25,10236304,0,11:25:04
1991-1,7/02/2019 13:27,/save/1991-1/62/1549546062_1991-1.jpg,7/02/2019 13:30,-1.0,58.5,none,dry,0,10.1,0.0,6.5,none,128,3.1,7/02/2019 13:27,7738062,2,13:27:42
759-0,28/01/2019 13:05,/save/759-0/32/1548680732_759-0.jpg,28/01/2019 13:00,1.4,91.4,none,saline,0,5.4,-0.2,2.7,none,314,0.9,28/01/2019 13:05,6872732,2,13:05:32
1157-0,22/01/2019 13:25,/save/1157-0/18/1548163518_1157-0.jpg,22/01/2019 13:20,-7.7,61.9,none,dry,0,-1.8,0.0,-1.4,low warning,297,1.1,22/01/2019 13:25,6355518,2,13:25:18
1082-0,26/02/2019 11:06,/save/1082-0/68/1551179168_1082-0.jpg,26/02/2019 11:00,0.3,56.9,none,dry,0,9.1,0.0,8.4,none,254,3.1,26/02/2019 11:06,9371168,0,11:06:08
494-0,11/01/2019 13:45,/save/494-0/13/1547214313_494-0.jpg,11/01/2019 13:40,-4.0,99.0,none,dry,0,-1.2,3.3,-3.9,slippery danger,294,2.0,11/01/2019 13:45,5406313,2,13:45:13
1067-0,31/12/2018 13:32,/save/1067-0/59/1546263159_1067-0.jpg,31/12/2018 13:20,2.7,96.0,none,dry,0,5.5,0.0,3.3,none,193,1.3,31/12/2018 13:32,4455159,1,13:32:39
575-0,2/02/2019 12:05,/save/575-0/23/1549109123_575-0.jpg,2/02/2019 12:00,3.2,62.8,none,dry,0,12.1,11.2,10.0,none,200,1.4,2/02/2019 12:05,7301123,2,12:05:23
757-1,15/11/2018 11:50,/save/757-1/2/1542282602_757-1.jpg,15/11/2018 11:40,4.3,80.1,none,dry,0,13.1,7.9,7.6,none,245,0.8,15/11/2018 11:50,474602,3,11:50:02
495-2,23/12/2018 13:30,/save/495-2/55/1545571855_495-2.jpg,23/12/2018 13:20,2.1,86.7,none,wet,0,5.3,0.0,4.1,none,284,3.2,23/12/2018 13:30,3763855,1,13:30:55
232-0,28/12/2018 12:30,/save/232-0/16/1546000216_232-0.jpg,28/12/2018 12:20,1.5,99.9,none,wet,0,3.6,0.0,1.5,none,15,0.0,28/12/2018 12:30,4192216,1,12:30:16
VP1004-0,19/12/2018 13:20,/save/VP1004-0/5/1545225605_VP1004-0.jpg,19/12/2018 13:20,-3.0,89.0,none,dry,0,0.6,0.0,-1.3,none,120,4.6,19/12/2018 13:20,3417605,1,13:20:05
585-0,13/03/2019 11:27,/save/585-0/55/1552476455_585-0.jpg,13/03/2019 11:20,-0.7,52.7,none,dry,0,14.5,11.3,8.5,none,266,3.8,13/03/2019 11:27,10668455,0,11:27:35
1239-0,18/11/2018 12:10,/save/1239-0/28/1542543028_1239-0.jpg,18/11/2018 12:10,-7.5,55.1,none,dry,0,2.9,0.0,0.6,none,102,0.0,18/11/2018 12:10,735028,3,12:10:28
1093-0,22/01/2019 11:12,/save/1093-0/56/1548155556_1093-0.jpg,22/01/2019 11:00,-9.9,73.3,none,dry,0,-0.1,-4.8,-5.9,low warning,81,1.8,22/01/2019 11:12,6347556,2,11:12:36
VP1004-0,12/12/2018 12:00,/save/VP1004-0/3/1544616003_VP1004-0.jpg,12/12/2018 12:00,-0.3,88.0,none,dry,0,3.4,0.0,1.5,none,15,4.0,12/12/2018 12:00,2808003,1,12:00:03
192-0,25/02/2019 13:54,/save/192-0/43/1551102843_192-0.jpg,25/02/2019 13:40,0.2,74.6,intense,wet,0,11.4,6.7,4.4,none,295,0.0,25/02/2019 13:54,9294843,0,13:54:03
1181-0,2/03/2019 13:12,/save/1181-0/22/1551532322_1181-0.jpg,2/03/2019 13:10,-10.1,34.7,none,dry,0,14.2,0.0,4.0,none,325,0.0,2/03/2019 13:12,9724322,0,13:12:02
192-0,28/02/2019 12:14,/save/192-0/41/1551356041_192-0.jpg,28/02/2019 12:00,-0.7,53.4,intense,wet,0,17.4,12.4,8.1,none,305,6.5,28/02/2019 12:14,9548041,0,12:14:01
VP1203-0,13/03/2019 13:30,/save/VP1203-0/3/1552483803_VP1203-0.jpg,13/03/2019 13:30,0.0,55.0,none,dry,0,13.0,0.0,8.3,none,52,0.0,13/03/2019 13:30,10675803,0,13:30:03
609-0,27/12/2018 11:39,/save/609-0/95/1545910795_609-0.jpg,27/12/2018 11:40,4.9,95.2,none,wet,0,7.2,6.4,5.7,none,267,2.5,27/12/2018 11:39,4102795,1,11:39:55
1960-1,31/12/2018 12:05,/save/1960-1/0/1546257900_1960-1.jpg,31/12/2018 12:00,2.3,99.6,none,moist,0,4.3,2.1,2.4,none,184,1.6,31/12/2018 12:05,4449900,1,12:05:00
1242-0,13/02/2019 12:10,/save/1242-0/49/1550059849_1242-0.jpg,13/02/2019 12:10,1.2,99.3,none,wet,0,2.4,0.0,1.3,none,63,1.0,13/02/2019 12:10,8251849,0,12:10:49
1521-0,26/01/2019 12:04,/save/1521-0/65/1548504265_1521-0.jpg,26/01/2019 12:10,-1.4,99.6,continuous,saline,0,0.5,-1.1,-1.4,very low warning,229,0.0,26/01/2019 12:04,6696265,2,12:04:25
VP1201-0,19/11/2018 13:50,/save/VP1201-0/2/1542635402_VP1201-0.jpg,19/11/2018 13:40,-2.8,88.0,snow,wet,0,1.3,0.0,-1.1,none,76,0.0,19/11/2018 13:50,827402,3,13:50:02
259-1,5/03/2019 13:17,/save/259-1/55/1551791855_259-1.jpg,5/03/2019 13:10,1.1,66.8,none,dry,0,10.4,8.1,6.9,none,208,2.5,5/03/2019 13:17,9983855,0,13:17:35
1242-0,23/02/2019 13:35,/save/1242-0/23/1550928923_1242-0.jpg,23/02/2019 13:30,-13.2,38.6,none,dry,0,8.9,0.0,-0.7,none,233,0.1,23/02/2019 13:35,9120923,0,13:35:23
1091-0,19/11/2018 12:45,/save/1091-0/0/1542631500_1091-0.jpg,19/11/2018 12:40,5.1,84.7,none,dry,0,6.8,0.0,7.6,none/unknown,75,3.9,19/11/2018 12:45,823500,3,12:45:00
1093-0,24/01/2019 12:47,/save/1093-0/59/1548334059_1093-0.jpg,24/01/2019 12:50,-9.6,74.2,none,dry,0,-2.6,-3.1,-5.8,low warning,98,3.4,24/01/2019 12:47,6526059,2,12:47:39
344-0,4/03/2019 11:32,/save/344-0/24/1551699124_344-0.jpg,4/03/2019 12:30,0.0,46.5,none,dry,0,18.4,0.0,14.6,none/unknown,198,4.6,4/03/2019 11:32,9891124,0,11:32:04
296-0,11/03/2019 11:45,/save/296-0/4/1552304704_296-0.jpg,11/03/2019 11:40,-0.3,70.2,continuous,wet,0,11.4,6.0,4.7,none,282,0.0,11/03/2019 11:45,10496704,0,11:45:04
2445-0,4/03/2019 11:45,/save/2445-0/38/1551699938_2445-0.jpg,4/03/2019 11:40,8.1,75.0,unknown,dry,0,0.0,0.0,12.5,none,217,0.0,4/03/2019 11:45,9891938,0,11:45:38
2013-0,15/11/2018 11:35,/save/2013-0/17/1542281717_2013-0.jpg,15/11/2018 11:33,6.6,77.4,unknown,dry,0,15.0,0.0,10.4,none,59,1.1,15/11/2018 11:35,473717,3,11:35:17
1090-0,28/11/2018 13:27,/save/1090-0/59/1543411659_1090-0.jpg,28/11/2018 13:30,-1.4,63.5,none,dry,0,6.0,3.9,5.0,none,132,2.9,28/11/2018 13:27,1603659,3,13:27:39
495-2,24/12/2018 12:50,/save/495-2/46/1545655846_495-2.jpg,24/12/2018 12:40,-1.9,81.8,none,wet,0,2.7,0.0,0.9,none,346,4.9,24/12/2018 12:50,3847846,1,12:50:46
1521-0,28/01/2019 11:33,/save/1521-0/2/1548675202_1521-0.jpg,28/01/2019 11:30,2.9,99.8,none,wet,0,5.0,3.1,2.9,none,260,0.0,28/01/2019 11:33,6867202,2,11:33:22
1437-0,5/03/2019 13:14,/save/1437-0/40/1551791640_1437-0.jpg,5/03/2019 13:10,2.0,68.5,none,dry,0,11.0,7.7,7.5,none,280,0.0,5/03/2019 13:14,9983640,0,13:14:00
2445-0,25/02/2019 11:26,/save/2445-0/64/1551093964_2445-0.jpg,25/02/2019 11:20,3.8,99.7,unknown,dry,0,0.0,0.0,3.8,none,289,0.0,25/02/2019 11:26,9285964,0,11:26:04
1091-0,25/11/2018 13:05,/save/1091-0/0/1543151100_1091-0.jpg,25/11/2018 13:00,6.7,99.5,dew,moist,0,5.8,0.0,6.8,none/unknown,76,2.0,25/11/2018 13:05,1343100,3,13:05:00
759-0,17/02/2019 12:05,/save/759-0/1/1550405101_759-0.jpg,17/02/2019 12:00,-6.8,22.6,none,dry,0,19.9,11.3,14.2,none/unknown,10,0.4,17/02/2019 12:05,8597101,0,12:05:01
346-0,29/11/2018 13:25,/save/346-0/16/1543497916_346-0.jpg,29/11/2018 13:20,-5.5,65.6,none,dry,0,3.4,2.0,0.3,none,151,1.0,29/11/2018 13:25,1689916,3,13:25:16
68-0,6/12/2018 12:10,/save/68-0/13/1544098213_68-0.jpg,6/12/2018 12:10,0.0,99.9,continuous,wet,0,2.6,0.3,0.0,none,180,0.2,6/12/2018 12:10,2290213,3,12:10:13
VP1201-0,16/11/2018 12:10,/save/VP1201-0/2/1542370202_VP1201-0.jpg,16/11/2018 12:10,0.8,81.0,none,dry,0,7.7,0.0,3.7,none,90,0.1,16/11/2018 12:10,562202,3,12:10:02
53-0,30/11/2018 13:54,/save/53-0/62/1543586062_53-0.jpg,30/11/2018 14:50,-5.0,67.4,unknown,dry,0,1.0,0.0,0.3,low warning,167,0.0,30/11/2018 13:54,1778062,3,13:54:22
1157-0,1/02/2019 11:45,/save/1157-0/6/1549021506_1157-0.jpg,1/02/2019 11:40,-2.2,53.5,none,dry,0,9.5,0.0,6.5,none,154,2.8,1/02/2019 11:45,7213506,2,11:45:06
1488-0,25/01/2019 13:15,/save/1488-0/24/1548422124_1488-0.jpg,25/01/2019 13:10,-7.8,87.1,none,wet,0,-4.1,-4.6,-6.0,slippery danger,218,0.0,25/01/2019 13:15,6614124,2,13:15:24
